file_name,photo_id,observation_uuid,inat_URL,latitude,longitude,positional_accuracy,taxon_id,observed_on,name,rank,family_id,family,count_family,trait,prediction_prob,prediction_class,equivocal,proportion_equivocal_family,accuracy_excluding_equivocal_family,accuracy_family,genus
17122645.jpg,17122645,a85ae17a-ee01-4f2e-83b8-be362cabf5b4,https://www.inaturalist.org/observations/a85ae17a-ee01-4f2e-83b8-be362cabf5b4,30.1860029038,-97.8734380339,8,165669,2018-04-30,Nemastylis geminiflora,species,47781,Iridaceae,7959,flower,0.998046875,Detected,Unequivocal,0.02110817941952506,0.9947375176485688,0.986304812162332,Nemastylis
137003137.jpeg,137003137,4a338338-747a-4c9f-8213-c6caa81cc6dd,https://www.inaturalist.org/observations/4a338338-747a-4c9f-8213-c6caa81cc6dd,55.8723233333,37.7370416667,5,740984,2021-06-17,Silene flos-cuculi,species,48567,Caryophyllaceae,11578,flower,0.99853515625,Detected,Unequivocal,0.05354983589566419,0.9916043073553568,0.9645880117464156,Silene
47207035.jpg,47207035,25216b41-74f8-40d7-9889-d32b0bc8feb6,https://www.inaturalist.org/observations/25216b41-74f8-40d7-9889-d32b0bc8feb6,38.873395,-109.5159616667,5,77167,2019-08-04,Fraxinus anomala,species,47733,Oleaceae,9576,fruit,0.9306640625,Detected,Unequivocal,0.05806182121971595,0.9707317073170731,0.9511278195488722,Fraxinus
38877706.jpg,38877706,23b8facd-fca5-442f-aaec-333bc3821640,https://www.inaturalist.org/observations/23b8facd-fca5-442f-aaec-333bc3821640,45.4417007451,-122.6791129217,48,51071,2019-04-22,Prosartes hookeri,species,47328,Liliaceae,22538,flower,0.99560546875,Detected,Unequivocal,0.03478569527021031,0.9924611565689068,0.9745319016771674,Prosartes
125609954.jpeg,125609954,63faf7f7-4efe-4042-8ecc-693c0fecbbaa,https://www.inaturalist.org/observations/63faf7f7-4efe-4042-8ecc-693c0fecbbaa,44.87024818,-120.42153558,15,75773,2021-05-02,Blepharipappus scaber,species,47604,Asteraceae,104342,flower,0.9990234375,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Blepharipappus
142451869.jpeg,142451869,392e7e77-d78a-4b2c-91cb-ed22bcab8b9c,https://www.inaturalist.org/observations/392e7e77-d78a-4b2c-91cb-ed22bcab8b9c,39.2898527778,-84.38745,6,52599,2021-07-02,Pontederia cordata,species,52601,Pontederiaceae,1657,flower,0.90185546875,Detected,Unequivocal,0.06698853349426674,0.9941785252263908,0.9649969824984912,Pontederia
243005145.jpeg,243005145,a97ad733-329d-422f-847d-4c1b7fb5fa42,https://www.inaturalist.org/observations/a97ad733-329d-422f-847d-4c1b7fb5fa42,36.355224421,59.3398624051,8644,781632,2013-05-15,Glaucium elegans,species,47332,Papaveraceae,16324,flower,0.99951171875,Detected,Unequivocal,0.05249938740504778,0.986164091291136,0.9569958343543248,Glaucium
138935365.jpg,138935365,c6d61497-1ec3-44a0-91ec-2b85227b913e,https://www.inaturalist.org/observations/c6d61497-1ec3-44a0-91ec-2b85227b913e,-35.2910957336,174.0958709717,NA,210929,2021-06-22,Impatiens sodenii,species,47890,Balsaminaceae,3471,flower,0.99462890625,Detected,Unequivocal,0.02592912705272256,0.9902395740905058,0.9783923941227312,Impatiens
186735124.jpg,186735124,043b310e-3064-47bf-9c3f-677dd05231c7,https://www.inaturalist.org/observations/043b310e-3064-47bf-9c3f-677dd05231c7,38.5783677,-121.342041,139,52846,2022-04-06,Anthriscus caucalis,species,48699,Apiaceae,11971,flower,0.994140625,Detected,Unequivocal,0.13415754740623173,0.9686444766039556,0.8956645225962744,Anthriscus
43027343.jpeg,43027343,df20943d-24e2-4e5a-8b6f-6d07d1664252,https://www.inaturalist.org/observations/df20943d-24e2-4e5a-8b6f-6d07d1664252,NA,NA,27222,204174,2019-06-06,Lysimachia borealis,species,48064,Primulaceae,12091,flower,0.99951171875,Detected,Unequivocal,0.02721032172690431,0.9930283965312022,0.981556529650153,Lysimachia
139079878.jpg,139079878,6ef5623f-dc7a-4e4d-9445-6035ac4c5bca,https://www.inaturalist.org/observations/6ef5623f-dc7a-4e4d-9445-6035ac4c5bca,42.1587611667,-88.42192,4,47435,2021-06-04,Lotus corniculatus,species,47122,Fabaceae,54776,flower,0.99951171875,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Lotus
6835481.jpeg,6835481,173c9de8-a4da-44cc-9703-8d8bf49fc80c,https://www.inaturalist.org/observations/173c9de8-a4da-44cc-9703-8d8bf49fc80c,16.2088787664,-90.9022092819,31,283628,2017-02-27,Heliconia aurantiaca,species,71532,Heliconiaceae,279,flower,0.98974609375,Detected,Unequivocal,0.07526881720430108,0.9651162790697676,0.913978494623656,Heliconia
119906762.jpg,119906762,8c5cb6d8-5de3-4693-818e-86c6d465df12,https://www.inaturalist.org/observations/8c5cb6d8-5de3-4693-818e-86c6d465df12,45.030941693,-75.6373792592,52,556361,2021-04-09,Phragmites australis australis,subspecies,47434,Poaceae,11933,fruit,0.994140625,Detected,Unequivocal,0.20439118411128804,0.9465978512744893,0.8815050699740217,Phragmites
120618025.jpg,120618025,084187e2-316b-4ed9-86a1-5ba387e415c0,https://www.inaturalist.org/observations/084187e2-316b-4ed9-86a1-5ba387e415c0,48.0563953318,-1.5175937463,8,55848,2021-03-21,Narcissus pseudonarcissus,species,55849,Amaryllidaceae,9932,flower,0.982421875,Detected,Unequivocal,0.07339911397503021,0.989025317831142,0.9491542488924688,Narcissus
37754318.jpg,37754318,7c4d2f87-585a-43e1-bba8-a04b3925484b,https://www.inaturalist.org/observations/7c4d2f87-585a-43e1-bba8-a04b3925484b,53.8208374964,81.0067094901,NA,56222,2019-04-27,Tussilago farfara,species,47604,Asteraceae,104342,flower,0.9951171875,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Tussilago
15193648.jpeg,15193648,ad301a4a-1541-4fc2-856d-1237bdebda7b,https://www.inaturalist.org/observations/ad301a4a-1541-4fc2-856d-1237bdebda7b,31.4685130174,-100.5013844092,4,158282,2018-04-04,Ammoselinum popei,species,48699,Apiaceae,11971,flower,0.9775390625,Detected,Unequivocal,0.13415754740623173,0.9686444766039556,0.8956645225962744,Ammoselinum
90371109.jpeg,90371109,84371c90-5f6f-452c-8f2d-62caa5f17f94,https://www.inaturalist.org/observations/84371c90-5f6f-452c-8f2d-62caa5f17f94,38.8403916667,-79.3693277778,NA,132597,2020-08-15,Desmodium canescens,species,47122,Fabaceae,54776,flower,0.9970703125,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Desmodium
129263594.jpeg,129263594,f480926f-1a7e-433c-9f48-d9554974d60f,https://www.inaturalist.org/observations/f480926f-1a7e-433c-9f48-d9554974d60f,53.4198837222,43.7346030833,NA,117299,2021-05-14,Euonymus verrucosus,species,47539,Celastraceae,6251,flower,0.890625,Detected,Unequivocal,0.03599424092145257,0.9844009293063392,0.9691249400095984,Euonymus
37105086.jpeg,37105086,2868b739-5342-4dc3-839c-4c10b107d3f9,https://www.inaturalist.org/observations/2868b739-5342-4dc3-839c-4c10b107d3f9,-33.5453050332,18.511253178,265,566627,2019-04-27,Aristea africana,species,47781,Iridaceae,7959,flower,0.9990234375,Detected,Unequivocal,0.02110817941952506,0.9947375176485688,0.986304812162332,Aristea
281888318.jpeg,281888318,8795c752-f438-45fe-87a0-5ed1bb5dafc6,https://www.inaturalist.org/observations/8795c752-f438-45fe-87a0-5ed1bb5dafc6,38.7756347656,-110.4832763672,3,77886,2023-05-21,Lupinus pusillus,species,47122,Fabaceae,54776,flower,0.99853515625,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Lupinus
37873077.jpg,37873077,258c40db-6faf-442f-9f24-d34ddd92e751,https://www.inaturalist.org/observations/258c40db-6faf-442f-9f24-d34ddd92e751,51.758745,-1.2601633333,NA,124544,2019-05-03,Anthriscus sylvestris,species,48699,Apiaceae,11971,flower,0.99951171875,Detected,Unequivocal,0.13415754740623173,0.9686444766039556,0.8956645225962744,Anthriscus
30310502.jpg,30310502,c6be2395-6cb4-44e0-a721-39948e1f8460,https://www.inaturalist.org/observations/c6be2395-6cb4-44e0-a721-39948e1f8460,19.368223166700002,-99.1651763889,NA,126300,2019-01-16,Ipomoea hederifolia,species,52345,Convolvulaceae,1782,fruit,0.9921875,Detected,Unequivocal,0.33052749719416386,0.8776194467728415,0.7671156004489338,Ipomoea
17868058.jpeg,17868058,58bf90c3-4cb2-42a1-9fc5-ab16820e81a7,https://www.inaturalist.org/observations/58bf90c3-4cb2-42a1-9fc5-ab16820e81a7,36.7588257945,-121.6240574023,28505,76376,2018-05-12,Clarkia lewisii,species,47790,Onagraceae,8889,flower,0.99951171875,Detected,Unequivocal,0.04511193610079874,0.9889255419415646,0.9687253909326132,Clarkia
1493942.jpg,1493942,97994f27-009a-458b-9ef1-5dd76b6e1996,https://www.inaturalist.org/observations/97994f27-009a-458b-9ef1-5dd76b6e1996,-43.695233,173.056061,NA,58960,2014-12-24,Plantago coronopus,species,50638,Plantaginaceae,17673,flower,0.986328125,Detected,Unequivocal,0.07463362190912691,0.9856304268068974,0.9470378543540996,Plantago
149727415.jpg,149727415,ff1eb869-7a13-460c-a5c4-128d31648a09,https://www.inaturalist.org/observations/ff1eb869-7a13-460c-a5c4-128d31648a09,-34.3542716667,18.818255,3,426191,2019-09-21,Crassula fascicularis,species,51890,Crassulaceae,1244,flower,0.9912109375,Detected,Unequivocal,0.18971061093247588,0.9503968253968254,0.8569131832797428,Crassula
7245072.jpg,7245072,33666e2c-bfae-4d55-b2a5-6c4df5f56be9,https://www.inaturalist.org/observations/33666e2c-bfae-4d55-b2a5-6c4df5f56be9,33.382318723,-97.5708698017,10,356395,2017-04-18,Penstemon laxiflorus,species,50638,Plantaginaceae,17673,flower,0.99853515625,Detected,Unequivocal,0.07463362190912691,0.9856304268068974,0.9470378543540996,Penstemon
131184075.jpeg,131184075,a22a1b0a-e801-41dc-bd96-51485bce42b5,https://www.inaturalist.org/observations/a22a1b0a-e801-41dc-bd96-51485bce42b5,34.21778,-118.9115885,NA,78266,2021-05-23,Opuntia littoralis,species,47903,Cactaceae,22076,flower,0.99951171875,Detected,Unequivocal,0.04724587787642689,0.9840251034089288,0.9651657909041492,Opuntia
13553643.jpg,13553643,57f5fd7d-121b-4589-8905-ef4002acdc88,https://www.inaturalist.org/observations/57f5fd7d-121b-4589-8905-ef4002acdc88,32.3130033333,-111.2183133333,5,129418,2018-02-16,Cylindropuntia fulgida,species,47903,Cactaceae,22076,fruit,0.9833984375,Detected,Unequivocal,0.09068671860844356,0.967619806715154,0.9393911940568944,Cylindropuntia
261086750.jpg,261086750,c646b466-3474-400f-a7da-b3116045db95,https://www.inaturalist.org/observations/c646b466-3474-400f-a7da-b3116045db95,36.6492462722,-121.7975988689,4,53403,2023-03-16,Genista monspessulana,species,47122,Fabaceae,54776,flower,0.99853515625,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Genista
7568203.jpeg,7568203,86e3d2ed-4fa2-4958-b29f-47408baf1558,https://www.inaturalist.org/observations/86e3d2ed-4fa2-4958-b29f-47408baf1558,44.902578,-123.035888,NA,62218,2017-04-27,Camassia leichtlinii,species,47599,Asparagaceae,38076,flower,0.9970703125,Detected,Unequivocal,0.04622334278810799,0.984414583103866,0.9601323668452568,Camassia
35054507.jpeg,35054507,cfb5da4d-b34d-4c66-a4ba-7da7b7bc3a4a,https://www.inaturalist.org/observations/cfb5da4d-b34d-4c66-a4ba-7da7b7bc3a4a,31.6784439087,-116.6518096924,NA,55437,2019-04-15,Pholistoma auritum,species,48150,Boraginaceae,18082,flower,0.9990234375,Detected,Unequivocal,0.04230726689525495,0.989952070220015,0.9648822032960956,Pholistoma
16551624.jpg,16551624,ecc54e19-d8bd-4b5f-adf6-9f4e8acf22ca,https://www.inaturalist.org/observations/ecc54e19-d8bd-4b5f-adf6-9f4e8acf22ca,-43.5405644298,172.5540918857,1,77778,2018-04-28,Linaria purpurea,species,50638,Plantaginaceae,17673,flower,0.99853515625,Detected,Unequivocal,0.07463362190912691,0.9856304268068974,0.9470378543540996,Linaria
126890562.jpeg,126890562,8e6e15a1-62ae-4e2e-bbbb-3781039defd9,https://www.inaturalist.org/observations/8e6e15a1-62ae-4e2e-bbbb-3781039defd9,55.9577687679,92.3700816929,21,486605,2021-05-06,Corydalis bracteata,species,47332,Papaveraceae,16324,flower,0.9990234375,Detected,Unequivocal,0.05249938740504778,0.986164091291136,0.9569958343543248,Corydalis
23330405.jpeg,23330405,53de7f56-5e4c-4ac5-bb73-5bfe79132722,https://www.inaturalist.org/observations/53de7f56-5e4c-4ac5-bb73-5bfe79132722,40.2341,-7.8218,5,82641,2017-06-18,Helichrysum stoechas,species,47604,Asteraceae,104342,flower,0.99365234375,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Helichrysum
66790530.jpg,66790530,23c72a41-3dd1-4a95-b969-b5540da286f0,https://www.inaturalist.org/observations/23c72a41-3dd1-4a95-b969-b5540da286f0,47.0741972222,6.8618611111,6,56299,2020-04-12,Carlina acaulis,species,47604,Asteraceae,104342,fruit,0.80615234375,Detected,Unequivocal,0.05812616204404746,0.9779093785931602,0.9600544363726976,Carlina
124703748.jpg,124703748,8263d75e-f12a-4b4e-8bae-2b1868de4bb2,https://www.inaturalist.org/observations/8263d75e-f12a-4b4e-8bae-2b1868de4bb2,46.9879374399,15.3720693494,982,55830,2021-05-01,Glechoma hederacea,species,48623,Lamiaceae,39282,flower,0.99951171875,Detected,Unequivocal,0.04042564024235019,0.9893086432854036,0.9683060943943792,Glechoma
47736575.jpg,47736575,bad98b2e-ef6c-4817-868f-38250622c78e,https://www.inaturalist.org/observations/bad98b2e-ef6c-4817-868f-38250622c78e,48.4181783333,9.1414138333,12,79025,2019-08-10,Sedum album,species,51890,Crassulaceae,1244,flower,0.99755859375,Detected,Unequivocal,0.18971061093247588,0.9503968253968254,0.8569131832797428,Sedum
241265937.jpg,241265937,766178d9-467b-4bf7-93e6-df35ef13d415,https://www.inaturalist.org/observations/766178d9-467b-4bf7-93e6-df35ef13d415,55.0451768,38.1143092,NA,56164,2022-08-21,Verbascum nigrum,species,47151,Scrophulariaceae,2940,fruit,0.8447265625,Detected,Unequivocal,0.08163265306122448,0.964074074074074,0.9438775510204082,Verbascum
61558423.jpeg,61558423,e7078955-ad56-4784-8aad-8da7deeb4f1e,https://www.inaturalist.org/observations/e7078955-ad56-4784-8aad-8da7deeb4f1e,54.782708,43.397457,4,133005,2019-07-03,Actaea spicata,species,48231,Ranunculaceae,34822,fruit,0.99072265625,Detected,Unequivocal,0.03170409511228533,0.9830654249955514,0.9712250875883064,Actaea
151177678.jpeg,151177678,e376dd73-7ccd-4dcb-a23e-8c4320c01c15,https://www.inaturalist.org/observations/e376dd73-7ccd-4dcb-a23e-8c4320c01c15,-33.7537864689,18.4681778401,131,560521,2021-07-30,Cytinus sanguineus,species,71491,Cytinaceae,56,flower,0.97314453125,Detected,Unequivocal,0.25,0.9285714285714286,0.8035714285714286,Cytinus
45901121.jpeg,45901121,dbd80848-c6bb-4aad-96d4-558900e6cf36,https://www.inaturalist.org/observations/dbd80848-c6bb-4aad-96d4-558900e6cf36,42.380225237,-87.8485402554,8,51884,2019-07-23,Urtica dioica,species,51885,Urticaceae,886,flower,0.89111328125,Detected,Unequivocal,0.2878103837471783,0.919175911251981,0.7178329571106095,Urtica
90659243.jpg,90659243,82ad4965-3f5a-4df0-b132-f36bd0c45885,https://www.inaturalist.org/observations/82ad4965-3f5a-4df0-b132-f36bd0c45885,33.28883,-95.642088330000007,30,50310,2020-08-18,Arisaema triphyllum,species,48536,Araceae,9876,fruit,0.9931640625,Detected,Unequivocal,0.04900769542324828,0.9823253833049403,0.9693195625759417,Arisaema
138959931.jpeg,138959931,b6d567fa-fa57-482b-9ec3-8ccd0112f52c,https://www.inaturalist.org/observations/b6d567fa-fa57-482b-9ec3-8ccd0112f52c,45.7850396208,8.4410784021,20,125790,2021-06-26,Spiraea japonica,species,47148,Rosaceae,20597,flower,0.99951171875,Detected,Unequivocal,0.04500655435257562,0.9858159633960346,0.9607224353061126,Spiraea
67580650.jpeg,67580650,6325211e-70cf-480e-b232-45998f9a54d9,https://www.inaturalist.org/observations/6325211e-70cf-480e-b232-45998f9a54d9,47.8722214811,7.7357966929,65,124544,2020-04-19,Anthriscus sylvestris,species,48699,Apiaceae,11971,flower,0.99560546875,Detected,Unequivocal,0.13415754740623173,0.9686444766039556,0.8956645225962744,Anthriscus
144046150.jpg,144046150,a2f5fdc1-dbe4-4b0b-8c91-1f3653d95931,https://www.inaturalist.org/observations/a2f5fdc1-dbe4-4b0b-8c91-1f3653d95931,25.2831766667,121.5156316667,NA,59035,2021-04-26,Solanum americanum,species,48516,Solanaceae,3009,flower,0.99267578125,Detected,Unequivocal,0.11465603190428714,0.9647147147147148,0.912927883017614,Solanum
283767720.jpeg,283767720,a0ccc780-2f2e-4b50-98ab-e2ac2ca18484,https://www.inaturalist.org/observations/a0ccc780-2f2e-4b50-98ab-e2ac2ca18484,52.6635216667,19.1265083333,NA,55733,2023-05-27,Chaerophyllum temulum,species,48699,Apiaceae,11971,flower,0.99658203125,Detected,Unequivocal,0.13415754740623173,0.9686444766039556,0.8956645225962744,Chaerophyllum
215566731.jpg,215566731,1fefced6-8543-4f63-a260-b9fd75ca836a,https://www.inaturalist.org/observations/1fefced6-8543-4f63-a260-b9fd75ca836a,50.2980033333,9.46978,63,765394,2022-07-19,Sambucus nigra,species,781703,Viburnaceae,10801,fruit,0.98291015625,Detected,Unequivocal,0.03379316729932413,0.9814105021080872,0.9685214332006296,Sambucus
6550050.jpeg,6550050,cff6e12b-6e64-408f-822a-4804848d3d3e,https://www.inaturalist.org/observations/cff6e12b-6e64-408f-822a-4804848d3d3e,33.1907166667,-87.47406,NA,47699,2017-03-12,Geranium maculatum,species,47689,Geraniaceae,15753,flower,0.99853515625,Detected,Unequivocal,0.03688186377197994,0.9905088320590562,0.9764489303624706,Geranium
217243064.jpeg,217243064,621cbd3b-803b-4245-b13e-006b631f7955,https://www.inaturalist.org/observations/621cbd3b-803b-4245-b13e-006b631f7955,-27.0982270437,152.6970424131,267,321137,2022-07-24,Hakea sericea,species,64517,Proteaceae,4339,flower,0.93359375,Detected,Unequivocal,0.07167550126757317,0.9771598808341608,0.945379119612814,Hakea
151157969.jpg,151157969,cdcc3683-6f9d-4828-8991-47f4558564b2,https://www.inaturalist.org/observations/cdcc3683-6f9d-4828-8991-47f4558564b2,-30.2161825432,17.9100176702,977,418448,2021-08-11,Pelargonium incrassatum,species,47689,Geraniaceae,15753,flower,0.99951171875,Detected,Unequivocal,0.03688186377197994,0.9905088320590562,0.9764489303624706,Pelargonium
89901136.jpeg,89901136,ae8ae5d2-90f7-485f-a1e6-84fe2a31fede,https://www.inaturalist.org/observations/ae8ae5d2-90f7-485f-a1e6-84fe2a31fede,55.65351761,37.4646858126,266,61223,2020-08-14,Malus sylvestris,species,47148,Rosaceae,20597,fruit,0.99365234375,Detected,Unequivocal,0.04092829052774676,0.97711855826668,0.9624217118997912,Malus
146258181.jpg,146258181,ed56a4d8-5486-49e0-a893-c2dabaf5e5c8,https://www.inaturalist.org/observations/ed56a4d8-5486-49e0-a893-c2dabaf5e5c8,30.1245278333,-81.561325,4,130045,2021-07-23,Galactia elliottii,species,47122,Fabaceae,54776,flower,0.99755859375,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Galactia
66377174.jpeg,66377174,17fb17de-b7f5-4658-97a0-642c6a433fd8,https://www.inaturalist.org/observations/17fb17de-b7f5-4658-97a0-642c6a433fd8,52.4853166667,13.3217083333,15,862704,2020-04-08,Scilla siberica,species,47599,Asparagaceae,38076,flower,0.99853515625,Detected,Unequivocal,0.04622334278810799,0.984414583103866,0.9601323668452568,Scilla
220968514.jpg,220968514,69ab027a-d1d3-4510-9344-a8920a18fd37,https://www.inaturalist.org/observations/69ab027a-d1d3-4510-9344-a8920a18fd37,13.1395833333,-59.6169883333,3,62821,2022-08-06,Terminalia catappa,species,62825,Combretaceae,226,fruit,0.91015625,Detected,Unequivocal,0.10619469026548672,0.9455445544554456,0.915929203539823,Terminalia
151141061.jpeg,151141061,0ed8205d-0567-4f28-8414-d8f4d82b4b93,https://www.inaturalist.org/observations/0ed8205d-0567-4f28-8414-d8f4d82b4b93,54.5267722802,37.0672599692,12,161763,2021-08-16,Dianthus chinensis,species,48567,Caryophyllaceae,11578,flower,0.9990234375,Detected,Unequivocal,0.05354983589566419,0.9916043073553568,0.9645880117464156,Dianthus
50291681.jpeg,50291681,b7a14071-aee8-400e-a9f8-d3dcebb3d834,https://www.inaturalist.org/observations/b7a14071-aee8-400e-a9f8-d3dcebb3d834,39.3604639103,-76.8874385457,91,54763,2017-09-07,Acer platanoides,species,58321,Sapindaceae,2635,fruit,0.98388671875,Detected,Unequivocal,0.05047438330170778,0.9760191846522782,0.96280834914611,Acer
217442132.jpeg,217442132,22ff30b5-9d1b-44ae-8a12-398e025678c7,https://www.inaturalist.org/observations/22ff30b5-9d1b-44ae-8a12-398e025678c7,53.5899039997,-2.8313909,NA,61396,2022-07-26,Origanum vulgare,species,48623,Lamiaceae,39282,flower,0.99951171875,Detected,Unequivocal,0.04042564024235019,0.9893086432854036,0.9683060943943792,Origanum
89895151.jpeg,89895151,61ab1794-5c02-4a15-99aa-a30039a290a3,https://www.inaturalist.org/observations/61ab1794-5c02-4a15-99aa-a30039a290a3,55.9425259077,11.7101788258,65,62498,2020-08-14,Jacobaea vulgaris,species,47604,Asteraceae,104342,flower,0.943359375,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Jacobaea
26883626.jpg,26883626,1ba0a290-dd78-40b5-a676-bbaf9e288efe,https://www.inaturalist.org/observations/1ba0a290-dd78-40b5-a676-bbaf9e288efe,-33.16986,20.48041,200,586168,2018-10-14,Gazania heterochaeta,species,47604,Asteraceae,104342,flower,0.98779296875,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Gazania
186368408.jpeg,186368408,6f56d1eb-ae2c-435e-8828-574ea237235c,https://www.inaturalist.org/observations/6f56d1eb-ae2c-435e-8828-574ea237235c,41.1671534182,-8.5295450315,3191,52764,2022-04-05,Prunella vulgaris,species,48623,Lamiaceae,39282,flower,0.9990234375,Detected,Unequivocal,0.04042564024235019,0.9893086432854036,0.9683060943943792,Prunella
122142892.jpg,122142892,bcbf4976-479b-4d70-8ffd-57274b36951c,https://www.inaturalist.org/observations/bcbf4976-479b-4d70-8ffd-57274b36951c,NA,NA,28210,61871,2020-07-24,Collomia grandiflora,species,48932,Polemoniaceae,5220,flower,0.99560546875,Detected,Unequivocal,0.02777777777777777,0.993694581280788,0.9816091954022989,Collomia
19337454.jpg,19337454,74b05f7f-b541-4951-bd59-ee5ce39af5ea,https://www.inaturalist.org/observations/74b05f7f-b541-4951-bd59-ee5ce39af5ea,43.2952816667,-79.8752383333,5,56126,2018-06-07,Barbarea vulgaris,species,47204,Brassicaceae,21075,flower,0.9794921875,Detected,Unequivocal,0.10173190984578884,0.9820928635571284,0.9202846975088969,Barbarea
138588460.jpeg,138588460,190914c8-6b29-4be9-8c78-76cfa08c5a39,https://www.inaturalist.org/observations/190914c8-6b29-4be9-8c78-76cfa08c5a39,53.4841666667,83.6494444444,NA,788240,2021-05-30,Thesium refractum,species,59992,Santalaceae,1189,flower,0.99755859375,Detected,Unequivocal,0.19428090832632464,0.9467640918580376,0.87973086627418,Thesium
212826922.jpg,212826922,ff7823ce-105e-45a1-9de2-0162add555a9,https://www.inaturalist.org/observations/ff7823ce-105e-45a1-9de2-0162add555a9,-33.8818033333,22.3997166667,4,591987,2022-07-09,Phylica curvifolia,species,49041,Rhamnaceae,3494,flower,0.97998046875,Detected,Unequivocal,0.08729250143102461,0.9717779868297272,0.915569547796222,Phylica
151380338.jpeg,151380338,86f86b32-7c41-45cb-b4e5-c20662523ea0,https://www.inaturalist.org/observations/86f86b32-7c41-45cb-b4e5-c20662523ea0,40.5956383333,-3.75559,NA,79009,2021-08-17,Scolymus hispanicus,species,47604,Asteraceae,104342,flower,0.99951171875,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Scolymus
219904988.jpg,219904988,003b0fc3-fbfb-4856-89ff-372a7b37a018,https://www.inaturalist.org/observations/003b0fc3-fbfb-4856-89ff-372a7b37a018,46.6790666667,-94.1701583333,4,48038,2022-08-04,Lobelia cardinalis,species,48040,Campanulaceae,7860,flower,0.9970703125,Detected,Unequivocal,0.02417302798982188,0.9933507170795306,0.9815521628498728,Lobelia
145592975.jpeg,145592975,ca93a2ab-5950-4e03-ac80-7c4f9f9c631d,https://www.inaturalist.org/observations/ca93a2ab-5950-4e03-ac80-7c4f9f9c631d,47.4885352519,10.4472530633,1466,881556,2021-07-23,Anemonastrum narcissiflorum,species,48231,Ranunculaceae,34822,flower,0.99560546875,Detected,Unequivocal,0.04715409798403308,0.9865280289330922,0.9649359600252714,Anemonastrum
15574538.jpg,15574538,6529ec5e-58d1-4d4d-8c71-37c466a003f7,https://www.inaturalist.org/observations/6529ec5e-58d1-4d4d-8c71-37c466a003f7,-34.2008170833,18.4323825833,1,600557,2015-07-26,Paraserianthes lophantha lophantha,subspecies,47122,Fabaceae,54776,flower,0.904296875,Detected,Unequivocal,0.04414342047612093,0.98682149814737,0.964564772893238,Paraserianthes
150693415.jpeg,150693415,24c35bc9-527e-4f07-b6c1-318ace65b815,https://www.inaturalist.org/observations/24c35bc9-527e-4f07-b6c1-318ace65b815,55.9156929722,37.459057,NA,55909,2021-08-14,Hieracium umbellatum,species,47604,Asteraceae,104342,flower,0.9990234375,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Hieracium
65439259.jpg,65439259,42065143-9e73-4fac-baeb-5196492c9485,https://www.inaturalist.org/observations/42065143-9e73-4fac-baeb-5196492c9485,37.56954167,-122.29102167,24,501208,2020-04-02,Malva multiflora,species,48797,Malvaceae,10422,flower,0.9990234375,Detected,Unequivocal,0.0544041450777202,0.984677828513445,0.9632508155824218,Malva
55620389.jpg,55620389,4b167906-836f-42af-b4aa-e9efe9bf0dfb,https://www.inaturalist.org/observations/4b167906-836f-42af-b4aa-e9efe9bf0dfb,-34.12961,19.107275,3,119348,2019-10-31,Pterygodium catholicum,species,47217,Orchidaceae,28821,flower,0.99609375,Detected,Unequivocal,0.05006765899864682,0.9866681276937688,0.9567329377884182,Pterygodium
212717814.jpeg,212717814,ecb29442-9584-4ab2-8301-91c976732cf9,https://www.inaturalist.org/observations/ecb29442-9584-4ab2-8301-91c976732cf9,56.9440340116,60.9569368511,69,52821,2022-07-09,Achillea millefolium,species,47604,Asteraceae,104342,flower,0.9990234375,Detected,Unequivocal,0.07600966053938012,0.9828131644729337,0.9440877115638956,Achillea
38719273.jpeg,38719273,499f9c5f-91b8-4217-aee9-6cf6b3bbe8d7,https://www.inaturalist.org/observations/499f9c5f-91b8-4217-aee9-6cf6b3bbe8d7,30.359987493,-89.1361965984,11,121436,2019-05-12,Spiranthes vernalis,species,47217,Orchidaceae,28821,flower,0.85107421875,Detected,Unequivocal,0.05006765899864682,0.9866681276937688,0.9567329377884182,Spiranthes
68248338.jpg,68248338,a9edccaa-d470-4344-8252-5d9fae346bad,https://www.inaturalist.org/observations/a9edccaa-d470-4344-8252-5d9fae346bad,51.6365304382,0.0362159255,12,56152,2020-04-23,Allium ursinum,species,55849,Amaryllidaceae,9932,flower,0.998046875,Detected,Unequivocal,0.07339911397503021,0.989025317831142,0.9491542488924688,Allium
